sale_id,order_id,order_date,order_year,order_quarter,month_name,customer_name,region,segment,sku,product_name,category,unit_cost,quantity,unit_price,discount_pct,line_revenue,line_margin
1259,ORD-000484,2025-05-27,2025,2,May,Customer 010,West,Consumer,SKU-0010,Product 10,Furniture,22.58,6,29.36,0.0,176.16,40.68
1260,ORD-000485,2025-06-12,2025,2,June,Customer 044,South,Consumer,SKU-0007,Product 7,Electronics,63.38,1,103.46,0.15,87.94,24.56
1261,ORD-000485,2025-06-12,2025,2,June,Customer 044,South,Consumer,SKU-0028,Product 28,Furniture,72.66,9,92.4,0.0,831.6,177.66
1262,ORD-000486,2024-02-15,2024,1,February,Customer 044,South,Consumer,SKU-0011,Product 11,Electronics,67.03,8,139.67,0.0,1117.36,581.12
1263,ORD-000487,2025-06-17,2025,2,June,Customer 050,Central,Enterprise,SKU-0001,Product 1,Office,87.88,10,171.05,0.15,1453.92,575.13
1264,ORD-000487,2025-06-17,2025,2,June,Customer 050,Central,Enterprise,SKU-0029,Product 29,Electronics,72.67,4,108.05,0.0,432.2,141.52
1265,ORD-000487,2025-06-17,2025,2,June,Customer 050,Central,Enterprise,SKU-0010,Product 10,Furniture,22.58,5,38.59,0.05,183.3,70.4
1266,ORD-000488,2025-11-18,2025,4,November,Customer 008,Central,Enterprise,SKU-0005,Product 5,Office,114.69,3,164.85,0.0,494.55,150.48
1267,ORD-000488,2025-11-18,2025,4,November,Customer 008,Central,Enterprise,SKU-0020,Product 20,Furniture,113.89,9,192.45,0.0,1732.05,707.04
1268,ORD-000488,2025-11-18,2025,4,November,Customer 008,Central,Enterprise,SKU-0018,Product 18,Furniture,98.84,6,170.68,0.0,1024.08,431.04
1269,ORD-000489,2024-05-24,2024,2,May,Customer 046,South,Consumer,SKU-0019,Product 19,Accessories,19.77,4,26.29,0.0,105.16,26.08
1270,ORD-000489,2024-05-24,2024,2,May,Customer 046,South,Consumer,SKU-0020,Product 20,Furniture,113.89,6,195.62,0.0,1173.72,490.38
1271,ORD-000489,2024-05-24,2024,2,May,Customer 046,South,Consumer,SKU-0005,Product 5,Office,114.69,1,188.58,0.15,160.29,45.6
1272,ORD-000490,2024-02-21,2024,1,February,Customer 007,Central,Consumer,SKU-0002,Product 2,Office,93.39,2,149.22,0.0,298.44,111.66
1273,ORD-000490,2024-02-21,2024,1,February,Customer 007,Central,Consumer,SKU-0023,Product 23,Accessories,86.99,10,181.45,0.15,1542.33,672.42
1274,ORD-000490,2024-02-21,2024,1,February,Customer 007,Central,Consumer,SKU-0027,Product 27,Electronics,12.36,8,22.21,0.0,177.68,78.8
1275,ORD-000490,2024-02-21,2024,1,February,Customer 007,Central,Consumer,SKU-0011,Product 11,Electronics,67.03,4,127.26,0.15,432.68,164.56
1276,ORD-000491,2025-06-30,2025,2,June,Customer 006,North,Enterprise,SKU-0019,Product 19,Accessories,19.77,3,24.66,0.15,62.88,3.57
1277,ORD-000491,2025-06-30,2025,2,June,Customer 006,North,Enterprise,SKU-0015,Product 15,Furniture,32.54,2,52.99,0.15,90.08,25.0
1278,ORD-000491,2025-06-30,2025,2,June,Customer 006,North,Enterprise,SKU-0021,Product 21,Accessories,35.48,8,58.33,0.0,466.64,182.8
1279,ORD-000491,2025-06-30,2025,2,June,Customer 006,North,Enterprise,SKU-0005,Product 5,Office,114.69,10,162.97,0.0,1629.7,482.8
1280,ORD-000492,2025-02-05,2025,1,February,Customer 012,West,SMB,SKU-0026,Product 26,Furniture,18.92,6,30.76,0.0,184.56,71.04
1281,ORD-000492,2025-02-05,2025,1,February,Customer 012,West,SMB,SKU-0003,Product 3,Accessories,17.83,8,22.62,0.05,171.91,29.27
1282,ORD-000492,2025-02-05,2025,1,February,Customer 012,West,SMB,SKU-0015,Product 15,Furniture,32.54,3,47.06,0.0,141.18,43.56
1283,ORD-000493,2025-09-10,2025,3,September,Customer 037,South,Consumer,SKU-0017,Product 17,Accessories,14.85,2,23.4,0.15,39.78,10.08
1284,ORD-000493,2025-09-10,2025,3,September,Customer 037,South,Consumer,SKU-0026,Product 26,Furniture,18.92,2,28.23,0.15,47.99,10.15
1285,ORD-000494,2024-03-13,2024,1,March,Customer 020,Central,SMB,SKU-0013,Product 13,Office,7.24,10,11.47,0.1,103.23,30.83
1286,ORD-000494,2024-03-13,2024,1,March,Customer 020,Central,SMB,SKU-0008,Product 8,Office,105.11,9,138.43,0.05,1183.58,237.59
1287,ORD-000494,2024-03-13,2024,1,March,Customer 020,Central,SMB,SKU-0013,Product 13,Office,7.24,2,10.92,0.15,18.56,4.08
1288,ORD-000494,2024-03-13,2024,1,March,Customer 020,Central,SMB,SKU-0019,Product 19,Accessories,19.77,7,39.02,0.05,259.48,121.09
1289,ORD-000495,2025-08-03,2025,3,August,Customer 022,North,Consumer,SKU-0006,Product 6,Furniture,116.77,2,224.94,0.15,382.4,148.86
1290,ORD-000495,2025-08-03,2025,3,August,Customer 022,North,Consumer,SKU-0019,Product 19,Accessories,19.77,8,25.11,0.1,180.79,22.63
1291,ORD-000496,2025-04-19,2025,2,April,Customer 021,South,Consumer,SKU-0027,Product 27,Electronics,12.36,8,16.5,0.05,125.4,26.52
1292,ORD-000497,2024-03-12,2024,1,March,Customer 039,South,SMB,SKU-0022,Product 22,Furniture,115.9,10,227.15,0.05,2157.92,998.92
1293,ORD-000498,2024-12-01,2024,4,December,Customer 032,Central,Enterprise,SKU-0003,Product 3,Accessories,17.83,4,35.8,0.1,128.88,57.56
1294,ORD-000499,2025-10-13,2025,4,October,Customer 001,North,Enterprise,SKU-0022,Product 22,Furniture,115.9,3,188.41,0.0,565.23,217.53
1295,ORD-000499,2025-10-13,2025,4,October,Customer 001,North,Enterprise,SKU-0013,Product 13,Office,7.24,10,12.72,0.0,127.2,54.8
1296,ORD-000500,2024-07-29,2024,3,July,Customer 044,South,Consumer,SKU-0010,Product 10,Furniture,22.58,10,44.8,0.15,380.8,155.0
1297,ORD-000500,2024-07-29,2024,3,July,Customer 044,South,Consumer,SKU-0010,Product 10,Furniture,22.58,7,42.99,0.0,300.93,142.87
1298,ORD-000500,2024-07-29,2024,3,July,Customer 044,South,Consumer,SKU-0003,Product 3,Accessories,17.83,10,20.66,0.1,185.94,7.64
1299,ORD-000501,2025-02-17,2025,1,February,Customer 009,Central,SMB,SKU-0002,Product 2,Office,93.39,6,195.76,0.0,1174.56,614.22
1300,ORD-000501,2025-02-17,2025,1,February,Customer 009,Central,SMB,SKU-0001,Product 1,Office,87.88,9,176.8,0.0,1591.2,800.28
1301,ORD-000501,2025-02-17,2025,1,February,Customer 009,Central,SMB,SKU-0004,Product 4,Electronics,23.19,5,47.75,0.0,238.75,122.8
1302,ORD-000502,2025-03-18,2025,1,March,Customer 045,North,Enterprise,SKU-0021,Product 21,Accessories,35.48,6,67.32,0.05,383.72,170.84
1303,ORD-000502,2025-03-18,2025,1,March,Customer 045,North,Enterprise,SKU-0013,Product 13,Office,7.24,7,12.47,0.15,74.2,23.52
1304,ORD-000502,2025-03-18,2025,1,March,Customer 045,North,Enterprise,SKU-0006,Product 6,Furniture,116.77,8,151.34,0.1,1089.65,155.49
1305,ORD-000502,2025-03-18,2025,1,March,Customer 045,North,Enterprise,SKU-0013,Product 13,Office,7.24,6,14.71,0.0,88.26,44.82
1306,ORD-000503,2024-10-22,2024,4,October,Customer 043,West,SMB,SKU-0005,Product 5,Office,114.69,1,140.53,0.0,140.53,25.84
1307,ORD-000503,2024-10-22,2024,4,October,Customer 043,West,SMB,SKU-0005,Product 5,Office,114.69,8,211.12,0.0,1688.96,771.44
1308,ORD-000504,2024-03-27,2024,1,March,Customer 009,Central,SMB,SKU-0028,Product 28,Furniture,72.66,8,151.73,0.15,1031.76,450.48
1309,ORD-000504,2024-03-27,2024,1,March,Customer 009,Central,SMB,SKU-0020,Product 20,Furniture,113.89,7,205.5,0.05,1366.58,569.34
1310,ORD-000504,2024-03-27,2024,1,March,Customer 009,Central,SMB,SKU-0017,Product 17,Accessories,14.85,7,25.69,0.05,170.84,66.89
1311,ORD-000504,2024-03-27,2024,1,March,Customer 009,Central,SMB,SKU-0013,Product 13,Office,7.24,6,10.04,0.05,57.23,13.79
1312,ORD-000505,2025-09-11,2025,3,September,Customer 001,North,Enterprise,SKU-0028,Product 28,Furniture,72.66,4,137.89,0.0,551.56,260.92
1313,ORD-000505,2025-09-11,2025,3,September,Customer 001,North,Enterprise,SKU-0014,Product 14,Office,106.05,9,186.14,0.0,1675.26,720.81
1314,ORD-000505,2025-09-11,2025,3,September,Customer 001,North,Enterprise,SKU-0002,Product 2,Office,93.39,10,154.79,0.0,1547.9,614.0
1315,ORD-000505,2025-09-11,2025,3,September,Customer 001,North,Enterprise,SKU-0004,Product 4,Electronics,23.19,10,38.39,0.15,326.31,94.42
1316,ORD-000506,2024-03-22,2024,1,March,Customer 010,West,Consumer,SKU-0015,Product 15,Furniture,32.54,9,40.09,0.1,324.73,31.87
1317,ORD-000506,2024-03-22,2024,1,March,Customer 010,West,Consumer,SKU-0003,Product 3,Accessories,17.83,4,29.35,0.15,99.79,28.47
1318,ORD-000506,2024-03-22,2024,1,March,Customer 010,West,Consumer,SKU-0022,Product 22,Furniture,115.9,2,216.53,0.1,389.75,157.95
1319,ORD-000507,2025-08-16,2025,3,August,Customer 020,Central,SMB,SKU-0029,Product 29,Electronics,72.67,6,124.4,0.0,746.4,310.38
1320,ORD-000508,2025-04-25,2025,2,April,Customer 030,South,Enterprise,SKU-0019,Product 19,Accessories,19.77,6,31.48,0.0,188.88,70.26
1321,ORD-000508,2025-04-25,2025,2,April,Customer 030,South,Enterprise,SKU-0010,Product 10,Furniture,22.58,3,26.8,0.1,72.36,4.62
1322,ORD-000508,2025-04-25,2025,2,April,Customer 030,South,Enterprise,SKU-0024,Product 24,Office,119.44,5,228.53,0.1,1028.39,431.18
1323,ORD-000508,2025-04-25,2025,2,April,Customer 030,South,Enterprise,SKU-0009,Product 9,Furniture,101.79,1,184.32,0.1,165.89,64.1
1324,ORD-000509,2024-06-22,2024,2,June,Customer 037,South,Consumer,SKU-0022,Product 22,Furniture,115.9,5,231.72,0.1,1042.74,463.24
1325,ORD-000510,2024-01-28,2024,1,January,Customer 019,North,Consumer,SKU-0003,Product 3,Accessories,17.83,3,29.97,0.0,89.91,36.42
1326,ORD-000510,2024-01-28,2024,1,January,Customer 019,North,Consumer,SKU-0009,Product 9,Furniture,101.79,3,182.87,0.0,548.61,243.24
1327,ORD-000510,2024-01-28,2024,1,January,Customer 019,North,Consumer,SKU-0028,Product 28,Furniture,72.66,5,84.64,0.0,423.2,59.9
1328,ORD-000510,2024-01-28,2024,1,January,Customer 019,North,Consumer,SKU-0020,Product 20,Furniture,113.89,3,239.81,0.15,611.52,269.85
1329,ORD-000511,2024-06-03,2024,2,June,Customer 043,West,SMB,SKU-0012,Product 12,Accessories,73.88,3,105.23,0.15,268.34,46.7
1330,ORD-000511,2024-06-03,2024,2,June,Customer 043,West,SMB,SKU-0008,Product 8,Office,105.11,8,140.83,0.1,1013.98,173.1
1331,ORD-000511,2024-06-03,2024,2,June,Customer 043,West,SMB,SKU-0028,Product 28,Furniture,72.66,1,109.72,0.0,109.72,37.06
1332,ORD-000511,2024-06-03,2024,2,June,Customer 043,West,SMB,SKU-0005,Product 5,Office,114.69,10,244.36,0.0,2443.6,1296.7
1333,ORD-000512,2025-05-22,2025,2,May,Customer 049,West,Consumer,SKU-0025,Product 25,Accessories,55.38,7,77.52,0.05,515.51,127.85
1334,ORD-000512,2025-05-22,2025,2,May,Customer 049,West,Consumer,SKU-0024,Product 24,Office,119.44,3,163.8,0.15,417.69,59.37
1335,ORD-000512,2025-05-22,2025,2,May,Customer 049,West,Consumer,SKU-0027,Product 27,Electronics,12.36,6,14.92,0.0,89.52,15.36
1336,ORD-000512,2025-05-22,2025,2,May,Customer 049,West,Consumer,SKU-0025,Product 25,Accessories,55.38,2,66.74,0.05,126.81,16.05
1337,ORD-000513,2025-02-12,2025,1,February,Customer 031,West,SMB,SKU-0016,Product 16,Electronics,105.97,9,147.86,0.15,1131.13,177.4
1338,ORD-000513,2025-02-12,2025,1,February,Customer 031,West,SMB,SKU-0023,Product 23,Accessories,86.99,7,143.39,0.0,1003.73,394.8
1339,ORD-000513,2025-02-12,2025,1,February,Customer 031,West,SMB,SKU-0017,Product 17,Accessories,14.85,7,17.26,0.05,114.78,10.83
1340,ORD-000514,2025-01-26,2025,1,January,Customer 044,South,Consumer,SKU-0017,Product 17,Accessories,14.85,1,18.6,0.1,16.74,1.89
1341,ORD-000514,2025-01-26,2025,1,January,Customer 044,South,Consumer,SKU-0021,Product 21,Accessories,35.48,6,76.42,0.05,435.59,222.71
1342,ORD-000514,2025-01-26,2025,1,January,Customer 044,South,Consumer,SKU-0020,Product 20,Furniture,113.89,5,171.03,0.0,855.15,285.7
1343,ORD-000515,2024-04-10,2024,2,April,Customer 017,North,Consumer,SKU-0015,Product 15,Furniture,32.54,4,62.51,0.1,225.04,94.88
1344,ORD-000515,2024-04-10,2024,2,April,Customer 017,North,Consumer,SKU-0025,Product 25,Accessories,55.38,4,93.92,0.15,319.33,97.81
1345,ORD-000515,2024-04-10,2024,2,April,Customer 017,North,Consumer,SKU-0023,Product 23,Accessories,86.99,3,128.65,0.0,385.95,124.98
1346,ORD-000515,2024-04-10,2024,2,April,Customer 017,North,Consumer,SKU-0022,Product 22,Furniture,115.9,1,234.5,0.0,234.5,118.6
1347,ORD-000516,2025-02-25,2025,1,February,Customer 007,Central,Consumer,SKU-0022,Product 22,Furniture,115.9,8,176.06,0.15,1197.21,270.01
1348,ORD-000517,2024-10-17,2024,4,October,Customer 017,North,Consumer,SKU-0002,Product 2,Office,93.39,1,168.14,0.0,168.14,74.75
1349,ORD-000517,2024-10-17,2024,4,October,Customer 017,North,Consumer,SKU-0020,Product 20,Furniture,113.89,4,244.64,0.15,831.78,376.22
1350,ORD-000518,2024-05-04,2024,2,May,Customer 046,South,Consumer,SKU-0003,Product 3,Accessories,17.83,10,22.94,0.15,194.99,16.69
1351,ORD-000519,2025-10-25,2025,4,October,Customer 037,South,Consumer,SKU-0029,Product 29,Electronics,72.67,2,136.65,0.0,273.3,127.96
1352,ORD-000519,2025-10-25,2025,4,October,Customer 037,South,Consumer,SKU-0010,Product 10,Furniture,22.58,8,41.63,0.0,333.04,152.4
1353,ORD-000520,2025-10-16,2025,4,October,Customer 030,South,Enterprise,SKU-0025,Product 25,Accessories,55.38,7,103.94,0.15,618.44,230.78
1354,ORD-000520,2025-10-16,2025,4,October,Customer 030,South,Enterprise,SKU-0025,Product 25,Accessories,55.38,6,78.65,0.0,471.9,139.62
1355,ORD-000520,2025-10-16,2025,4,October,Customer 030,South,Enterprise,SKU-0009,Product 9,Furniture,101.79,1,157.97,0.0,157.97,56.18
1356,ORD-000521,2024-03-02,2024,1,March,Customer 017,North,Consumer,SKU-0006,Product 6,Furniture,116.77,8,142.79,0.0,1142.32,208.16
1357,ORD-000521,2024-03-02,2024,1,March,Customer 017,North,Consumer,SKU-0020,Product 20,Furniture,113.89,7,152.31,0.05,1012.86,215.63
1358,ORD-000521,2024-03-02,2024,1,March,Customer 017,North,Consumer,SKU-0004,Product 4,Electronics,23.19,3,39.83,0.05,113.52,43.95
1359,ORD-000522,2024-08-11,2024,3,August,Customer 040,South,Consumer,SKU-0030,Product 30,Electronics,13.16,8,25.02,0.0,200.16,94.88
1360,ORD-000523,2024-02-05,2024,1,February,Customer 005,West,Enterprise,SKU-0019,Product 19,Accessories,19.77,5,38.87,0.0,194.35,95.5
1361,ORD-000524,2025-05-24,2025,2,May,Customer 010,West,Consumer,SKU-0030,Product 30,Electronics,13.16,1,24.32,0.0,24.32,11.16
1362,ORD-000525,2024-06-04,2024,2,June,Customer 045,North,Enterprise,SKU-0029,Product 29,Electronics,72.67,7,127.42,0.1,802.75,294.06
1363,ORD-000525,2024-06-04,2024,2,June,Customer 045,North,Enterprise,SKU-0023,Product 23,Accessories,86.99,8,143.71,0.05,1092.2,396.28
1364,ORD-000525,2024-06-04,2024,2,June,Customer 045,North,Enterprise,SKU-0028,Product 28,Furniture,72.66,2,124.77,0.0,249.54,104.22
1365,ORD-000526,2025-01-28,2025,1,January,Customer 045,North,Enterprise,SKU-0004,Product 4,Electronics,23.19,10,39.7,0.0,397.0,165.1
1366,ORD-000526,2025-01-28,2025,1,January,Customer 045,North,Enterprise,SKU-0011,Product 11,Electronics,67.03,5,105.28,0.15,447.44,112.29
1367,ORD-000526,2025-01-28,2025,1,January,Customer 045,North,Enterprise,SKU-0021,Product 21,Accessories,35.48,2,54.41,0.0,108.82,37.86
1368,ORD-000526,2025-01-28,2025,1,January,Customer 045,North,Enterprise,SKU-0003,Product 3,Accessories,17.83,8,34.74,0.0,277.92,135.28
1369,ORD-000527,2025-10-25,2025,4,October,Customer 013,South,Enterprise,SKU-0018,Product 18,Furniture,98.84,1,214.08,0.15,181.97,83.13
1370,ORD-000527,2025-10-25,2025,4,October,Customer 013,South,Enterprise,SKU-0007,Product 7,Electronics,63.38,5,119.2,0.0,596.0,279.1
1371,ORD-000528,2025-10-07,2025,4,October,Customer 045,North,Enterprise,SKU-0016,Product 16,Electronics,105.97,2,220.36,0.05,418.68,206.74
1372,ORD-000528,2025-10-07,2025,4,October,Customer 045,North,Enterprise,SKU-0024,Product 24,Office,119.44,4,154.91,0.0,619.64,141.88
1373,ORD-000528,2025-10-07,2025,4,October,Customer 045,North,Enterprise,SKU-0001,Product 1,Office,87.88,10,123.07,0.05,1169.16,290.36
1374,ORD-000529,2024-03-05,2024,1,March,Customer 035,East,Enterprise,SKU-0016,Product 16,Electronics,105.97,9,229.23,0.05,1959.92,1006.19
1375,ORD-000529,2024-03-05,2024,1,March,Customer 035,East,Enterprise,SKU-0001,Product 1,Office,87.88,1,132.37,0.0,132.37,44.49
1376,ORD-000529,2024-03-05,2024,1,March,Customer 035,East,Enterprise,SKU-0026,Product 26,Furniture,18.92,1,29.81,0.0,29.81,10.89
1377,ORD-000530,2025-10-31,2025,4,October,Customer 043,West,SMB,SKU-0022,Product 22,Furniture,115.9,9,151.41,0.1,1226.42,183.32
1378,ORD-000530,2025-10-31,2025,4,October,Customer 043,West,SMB,SKU-0008,Product 8,Office,105.11,2,124.95,0.0,249.9,39.68
1379,ORD-000530,2025-10-31,2025,4,October,Customer 043,West,SMB,SKU-0016,Product 16,Electronics,105.97,1,174.3,0.1,156.87,50.9
1380,ORD-000530,2025-10-31,2025,4,October,Customer 043,West,SMB,SKU-0002,Product 2,Office,93.39,4,176.17,0.0,704.68,331.12
1381,ORD-000531,2024-01-15,2024,1,January,Customer 012,West,SMB,SKU-0029,Product 29,Electronics,72.67,5,146.2,0.0,731.0,367.65
1382,ORD-000532,2025-04-12,2025,2,April,Customer 040,South,Consumer,SKU-0027,Product 27,Electronics,12.36,10,15.04,0.0,150.4,26.8
1383,ORD-000532,2025-04-12,2025,2,April,Customer 040,South,Consumer,SKU-0004,Product 4,Electronics,23.19,8,41.16,0.1,296.35,110.83
1384,ORD-000533,2024-08-13,2024,3,August,Customer 005,West,Enterprise,SKU-0014,Product 14,Office,106.05,6,212.32,0.15,1082.83,446.53
1385,ORD-000533,2024-08-13,2024,3,August,Customer 005,West,Enterprise,SKU-0022,Product 22,Furniture,115.9,7,172.74,0.15,1027.8,216.5
1386,ORD-000534,2025-08-12,2025,3,August,Customer 035,East,Enterprise,SKU-0011,Product 11,Electronics,67.03,4,130.87,0.1,471.13,203.01
1387,ORD-000534,2025-08-12,2025,3,August,Customer 035,East,Enterprise,SKU-0006,Product 6,Furniture,116.77,6,142.04,0.0,852.24,151.62
1388,ORD-000535,2024-05-24,2024,2,May,Customer 049,West,Consumer,SKU-0006,Product 6,Furniture,116.77,6,202.14,0.05,1152.2,451.58
1389,ORD-000535,2024-05-24,2024,2,May,Customer 049,West,Consumer,SKU-0008,Product 8,Office,105.11,10,125.37,0.0,1253.7,202.6
1390,ORD-000535,2024-05-24,2024,2,May,Customer 049,West,Consumer,SKU-0026,Product 26,Furniture,18.92,10,29.23,0.0,292.3,103.1
1391,ORD-000535,2024-05-24,2024,2,May,Customer 049,West,Consumer,SKU-0001,Product 1,Office,87.88,8,108.51,0.0,868.08,165.04
1392,ORD-000536,2024-07-02,2024,3,July,Customer 006,North,Enterprise,SKU-0014,Product 14,Office,106.05,8,199.05,0.0,1592.4,744.0
1393,ORD-000536,2024-07-02,2024,3,July,Customer 006,North,Enterprise,SKU-0005,Product 5,Office,114.69,5,194.89,0.05,925.73,352.28
1394,ORD-000536,2024-07-02,2024,3,July,Customer 006,North,Enterprise,SKU-0008,Product 8,Office,105.11,3,188.26,0.0,564.78,249.45
1395,ORD-000537,2025-09-02,2025,3,September,Customer 012,West,SMB,SKU-0020,Product 20,Furniture,113.89,2,205.98,0.0,411.96,184.18
1396,ORD-000537,2025-09-02,2025,3,September,Customer 012,West,SMB,SKU-0012,Product 12,Accessories,73.88,7,85.32,0.0,597.24,80.08
1397,ORD-000537,2025-09-02,2025,3,September,Customer 012,West,SMB,SKU-0007,Product 7,Electronics,63.38,2,138.54,0.0,277.08,150.32
1398,ORD-000537,2025-09-02,2025,3,September,Customer 012,West,SMB,SKU-0020,Product 20,Furniture,113.89,6,234.14,0.1,1264.36,581.02
1399,ORD-000538,2025-06-03,2025,2,June,Customer 015,West,Enterprise,SKU-0025,Product 25,Accessories,55.38,4,79.76,0.0,319.04,97.52
1400,ORD-000538,2025-06-03,2025,2,June,Customer 015,West,Enterprise,SKU-0004,Product 4,Electronics,23.19,3,43.35,0.05,123.55,53.98
1401,ORD-000538,2025-06-03,2025,2,June,Customer 015,West,Enterprise,SKU-0016,Product 16,Electronics,105.97,3,139.64,0.0,418.92,101.01
1402,ORD-000538,2025-06-03,2025,2,June,Customer 015,West,Enterprise,SKU-0002,Product 2,Office,93.39,6,135.35,0.05,771.49,211.15
1403,ORD-000539,2024-09-14,2024,3,September,Customer 022,North,Consumer,SKU-0002,Product 2,Office,93.39,2,180.0,0.1,324.0,137.22
1404,ORD-000539,2024-09-14,2024,3,September,Customer 022,North,Consumer,SKU-0006,Product 6,Furniture,116.77,3,230.59,0.05,657.18,306.87
1405,ORD-000539,2024-09-14,2024,3,September,Customer 022,North,Consumer,SKU-0017,Product 17,Accessories,14.85,2,18.18,0.0,36.36,6.66
1406,ORD-000539,2024-09-14,2024,3,September,Customer 022,North,Consumer,SKU-0024,Product 24,Office,119.44,8,211.69,0.0,1693.52,738.0
1407,ORD-000540,2025-03-05,2025,1,March,Customer 013,South,Enterprise,SKU-0008,Product 8,Office,105.11,2,156.87,0.0,313.74,103.52
1408,ORD-000540,2025-03-05,2025,1,March,Customer 013,South,Enterprise,SKU-0008,Product 8,Office,105.11,7,216.88,0.05,1442.25,706.48
1409,ORD-000540,2025-03-05,2025,1,March,Customer 013,South,Enterprise,SKU-0029,Product 29,Electronics,72.67,4,89.18,0.1,321.05,30.37
1410,ORD-000541,2025-05-11,2025,2,May,Customer 004,Central,Enterprise,SKU-0005,Product 5,Office,114.69,4,243.63,0.05,925.79,467.03
1411,ORD-000541,2025-05-11,2025,2,May,Customer 004,Central,Enterprise,SKU-0006,Product 6,Furniture,116.77,7,180.08,0.05,1197.53,380.14
1412,ORD-000541,2025-05-11,2025,2,May,Customer 004,Central,Enterprise,SKU-0024,Product 24,Office,119.44,4,216.62,0.0,866.48,388.72
1413,ORD-000541,2025-05-11,2025,2,May,Customer 004,Central,Enterprise,SKU-0007,Product 7,Electronics,63.38,6,81.35,0.15,414.88,34.6
1414,ORD-000542,2025-08-05,2025,3,August,Customer 004,Central,Enterprise,SKU-0005,Product 5,Office,114.69,2,234.45,0.05,445.45,216.07
1415,ORD-000542,2025-08-05,2025,3,August,Customer 004,Central,Enterprise,SKU-0014,Product 14,Office,106.05,3,206.62,0.0,619.86,301.71
1416,ORD-000542,2025-08-05,2025,3,August,Customer 004,Central,Enterprise,SKU-0029,Product 29,Electronics,72.67,5,129.63,0.15,550.93,187.58
1417,ORD-000543,2025-09-18,2025,3,September,Customer 011,North,Enterprise,SKU-0003,Product 3,Accessories,17.83,7,36.55,0.05,243.06,118.25
1418,ORD-000543,2025-09-18,2025,3,September,Customer 011,North,Enterprise,SKU-0028,Product 28,Furniture,72.66,4,128.69,0.05,489.02,198.38
1419,ORD-000544,2024-10-12,2024,4,October,Customer 001,North,Enterprise,SKU-0024,Product 24,Office,119.44,4,168.44,0.05,640.07,162.31
